id;name;age;height;weight;nationality;club;rating;value_M;wage_K;preferred_foot;real_face;position;jersey_number;pace;shooting;passing;dribbling;defending;physic;heading;free_kick;ball_control;acceleration;speed;real_face_Yes;preferred_foot_Right
241648;B. Janošević;29;190;86;Serbia;AIK;61;0.21;1;Right;No;GK;23;;;;;;;18;13;16;25;21;0;1
243623;S. Wilson;26;181;81;England;Oldham Athletic;61;0.3;3;Right;No;ST;16;81;57;45;59;34;60;57;45;56;82;81;0;1
243999;N. Mohammad;27;175;68;Germany;KFC Uerdingen 05;61;0.27;2;Right;No;CM;14;71;34;49;57;61;69;43;38;58;73;70;0;1
244886;S. Al Qeshtah;26;182;75;Saudi Arabia;Al Hazem;61;0.27;2;Left;No;CB;77;47;27;40;47;61;64;60;28;48;48;47;0;0
246614;R. Tone;27;182;75;Japan;Oita Trinita;61;0.26;1;Right;No;CB;41;52;34;47;41;60;64;58;27;49;51;53;0;1
251045;V. Rață;26;173;64;Moldova;Chindia Târgovişte;61;0.27;1;Right;No;CM;22;54;54;53;51;59;67;41;33;51;52;56;0;1
191336;S. Ando;28;185;79;Japan;Kawasaki Frontale;61;0.21;1;Right;No;GK;24;;;;;;;12;22;19;45;39;0;1
194148;M. O'Brien;26;180;77;Republic of Ireland;Newport County;61;0.26;2;Right;No;CB;25;50;37;43;42;58;74;60;31;37;55;46;0;1
194791;R. Murray;27;170;70;Republic of Ireland;Sligo Rovers;61;0.29;1;Right;No;CM;19;82;60;56;63;24;61;51;68;57;83;81;0;1
198252;C. Clay;27;180;73;England;Leyton Orient;61;0.28;3;Right;No;CM;8;64;52;57;60;53;72;54;55;62;65;64;0;1
200844;J. Keohane;28;180;72;Republic of Ireland;Rochdale;61;0.25;1;Right;No;CM;13;76;57;61;63;57;60;50;58;63;76;76;0;1
202244;B. Meredith;29;188;94;United States;Seattle Sounders FC;61;0.2;1;Right;No;GK;35;;;;;;;13;14;17;41;53;0;1
202436;J. Tjørnelund;27;183;78;Denmark;Hobro IK;61;0.25;2;Left;No;LB;4;75;37;55;59;57;65;31;40;58;77;73;0;0
203504;A. Amadi-Holloway;26;188;83;Wales;Brisbane Roar;61;0.3;1;Right;No;ST;20;70;56;48;61;46;71;64;45;64;69;71;0;1
203897;H. Toivomäki;27;186;83;Finland;HJK Helsinki;61;0.25;1;Right;No;CB;3;73;36;51;59;61;62;60;38;58;75;72;0;1
204301;M. Sørensen;26;180;68;Denmark;Silkeborg IF;61;0.3;2;Right;No;CM;20;75;54;54;65;28;60;44;45;62;77;74;0;1
206596;F. Pinteaux;27;181;72;France;FC Chambly Oise;61;0.25;1;Left;No;LB;19;69;40;53;51;58;67;51;47;60;71;67;0;0
220352;Moyita;26;172;75;Spain;RCD Mallorca;61;0.3;4;Right;No;RM;18;59;58;57;66;31;47;36;40;64;57;61;0;1
221852;Liu Yang;28;188;78;China PR;Tianjin TEDA FC;61;0.25;3;Right;No;CB;30;61;36;48;53;59;69;58;32;53;59;63;0;1
224585;L. Lozoya;26;176;72;Mexico;Tiburones Rojos de Veracruz;61;0.26;2;Left;No;LB;20;58;34;41;61;64;61;48;42;56;63;54;0;0
226197;Feng Jing;25;175;70;China PR;Chongqing Dangdai Lifan FC SWM Team;61;0.3;2;Right;No;RM;7;70;57;56;60;42;68;48;43;59;78;63;0;1
231494;D. Cortés;27;177;70;Colombia;Jaguares de Córdoba;61;0.29;1;Right;No;ST;16;73;59;49;64;21;52;58;25;58;76;71;0;1
235401;V. Golemić;28;192;83;Serbia;Crotone;61;0.25;1;Right;No;CB;5;43;28;29;34;61;71;51;23;38;40;45;0;1
238668;M. Hofrath;26;180;75;Germany;SV Waldhof Mannheim;61;0.26;1;Left;No;LB;31;73;39;54;58;57;68;45;34;58;72;73;0;0
239774;M. Currarino;26;177;69;Italy;Virtus Entella;61;0.3;1;Left;No;ST;26;69;60;45;63;26;47;55;31;62;72;66;0;0
243802;B. Kindsvater;26;175;67;Germany;TSV 1860 München;61;0.3;1;Left;No;LM;16;76;55;55;61;27;52;31;56;58;75;77;0;0
246985;N. Albadawi;27;180;75;Palestine;FC Cincinnati;61;0.29;2;Right;No;CM;5;63;52;59;66;43;56;38;49;66;60;66;0;1
247638;J. Portillo;26;168;61;United States;Real Salt Lake;61;0.29;2;Right;No;CM;43;62;51;60;63;56;54;44;48;60;66;59;0;1
251654;Sanz;26;178;73;Spain;CD Mirandés;61;0.3;2;Right;No;RM;7;69;60;59;61;30;45;44;41;61;65;72;0;1
53352;D. Bulman;40;175;75;England;Crawley Town;61;0;1;Right;No;CM;21;46;44;56;57;58;75;52;48;65;44;47;0;1
120041;X. Pinoteau;36;188;80;France;FC Chambly Oise;61;0.04;1;Right;No;GK;1;;;;;;;14;18;35;27;33;0;1
137166;P. Jones;33;191;83;England;Sheffield Wednesday;61;0.14;4;Right;No;GK;36;;;;;;;11;19;24;32;33;0;1
138719;C. O'Grady;33;191;78;England;Oldham Athletic;61;0.16;3;Right;No;ST;28;51;61;45;48;36;81;67;35;48;53;50;0;1
142266;D. Flinta;35;184;83;Denmark;Silkeborg IF;61;0.08;1;Right;No;CB;14;36;40;52;52;58;68;59;25;55;35;36;0;1
152480;M. Moström;36;178;68;Sweden;Molde FK;61;0.08;1;Right;No;RM;9;71;51;56;60;50;40;41;50;53;71;71;0;1
155352;Kim Seung Yong;34;181;75;Korea Republic;Incheon United FC;61;0.13;1;Right;No;RM;18;54;62;65;61;44;51;53;71;61;54;54;0;1
160293;T. Soares;32;183;72;England;Stevenage;61;0.19;2;Right;No;CM;6;53;60;60;60;59;69;66;60;62;54;53;0;1
167925;J. O'Brien;33;180;70;Republic of Ireland;Shamrock Rovers;61;0.11;1;Right;Yes;RB;28;43;43;59;60;64;65;61;37;62;47;40;1;1
169447;M. McGlinchey;32;175;68;New Zealand;Central Coast Mariners;61;0.2;1;Right;No;CM;8;63;58;59;62;57;60;49;62;59;64;63;0;1
169481;E. Nolan;30;185;77;Republic of Ireland;Crewe Alexandra;61;0.2;3;Right;No;CB;6;66;38;51;55;60;69;57;40;55;68;64;0;1
172104;H. Ramírez;35;186;82;Argentina;Unión Magdalena;61;0.07;1;Right;No;GK;1;;;;;;;16;20;15;14;11;0;1
172944;G. Coke;33;180;79;England;Oldham Athletic;61;0.15;2;Right;No;CM;26;66;58;59;58;56;64;54;48;60;64;67;0;1
173401;A. Vanins;39;186;85;Latvia;FC Zürich;61;0.03;1;Right;No;GK;1;;;;;;;12;10;14;36;41;0;1
174199;S. Old;33;190;85;New Zealand;Morecambe;61;0.12;2;Right;No;CB;5;51;21;43;49;60;66;61;29;51;48;54;0;1
177679;D. Vržogić;29;180;68;Germany;SV Meppen;61;0.21;1;Left;No;LB;27;66;46;56;62;59;59;53;50;63;65;66;0;0
177971;J. McNulty;34;183;77;Scotland;Rochdale;61;0.09;1;Left;No;CB;4;44;38;51;53;60;64;59;29;60;40;48;0;0
178008;J. Harris;32;170;73;England;Macclesfield Town;61;0.19;2;Right;No;CM;8;61;56;59;61;56;63;46;55;60;63;59;0;1
181849;Cui Peng;32;177;81;China PR;Shandong Luneng TaiShan FC;61;0.16;3;Right;No;CM;7;46;54;61;56;56;65;60;45;61;36;54;0;1
182076;Liu Zhenli;34;194;97;China PR;Shandong Luneng TaiShan FC;61;0.11;2;Right;No;GK;1;;;;;;;15;17;25;54;46;0;1
182385;Liu Weidong;32;177;68;China PR;Chongqing Dangdai Lifan FC SWM Team;61;0.2;2;Right;No;RM;24;78;58;55;60;39;63;51;48;58;77;79;0;1
182422;Zhang Lu;31;192;85;China PR;Tianjin Quanjian FC;61;0.16;3;Right;No;GK;1;;;;;;;17;15;22;62;45;0;1
183017;Lei Yongchi;30;175;65;China PR;Tianjin TEDA FC;61;0.24;3;Right;No;ST;23;62;57;57;63;40;61;50;48;65;63;62;0;1
183142;K. Etuhu;31;185;71;Nigeria;Carlisle United;61;0.19;2;Right;No;CM;21;59;59;59;57;56;68;53;32;60;56;61;0;1
184843;B. Tozer;29;185;81;England;Cheltenham Town;61;0.21;2;Right;No;CB;4;59;49;48;44;58;80;60;25;41;55;62;0;1
186763;A. Maccoppi;32;176;68;Italy;Servette FC;61;0.16;2;Right;No;CM;14;53;37;51;55;58;69;51;46;63;63;44;0;1
186969;Zhou Yajun;34;185;65;China PR;Shenzhen FC;61;0.11;2;Right;No;GK;16;;;;;;;11;32;21;51;52;0;1
189377;S. Frederiksen;29;185;76;Denmark;SønderjyskE;61;0.25;3;Left;No;LM;11;56;57;54;63;47;69;58;36;65;71;44;0;0
198899;João Pereira;29;183;79;Portugal;SønderjyskE;61;0.21;2;Left;No;LB;14;68;42;57;58;59;69;60;55;58;66;70;0;0
198927;T. Miller;29;176;72;England;Bury;61;0.21;1;Right;No;RB;6;54;49;57;55;60;65;56;46;58;61;49;0;1
200485;J. McGlashan;31;170;60;England;Swindon Town;61;0.22;3;Right;No;RM;15;81;50;53;64;32;45;28;45;59;83;80;0;1
200676;Feng Renliang;31;181;74;China PR;Beijing Renhe FC;61;0.22;3;Right;No;RM;30;74;53;52;65;30;54;36;47;59;73;74;0;1
200703;R. Siemaszko;32;170;68;Poland;Arka Gdynia;61;0.2;1;Right;No;ST;11;63;57;46;60;44;66;70;43;57;68;59;0;1
202959;Choi Hyun Tae;31;179;75;Korea Republic;Jeju United FC;61;0.22;1;Right;No;CM;8;67;63;61;60;60;72;68;63;59;71;64;0;1
204222;M. Dolan;26;175;70;England;Newport County;61;0.27;2;Left;No;CM;8;66;57;63;64;47;67;46;62;63;65;66;0;0
206425;F. Adjei;28;184;77;Ghana;WSG Tirol;61;0.25;2;Left;No;LM;17;76;54;55;61;56;66;44;42;58;75;76;0;0
207459;O. Sveen;29;181;77;Norway;FK Bodø/Glimt;61;0.24;1;Right;No;CM;22;74;60;55;59;56;66;54;38;60;71;76;0;1
207544;Park Sun Yong;30;173;67;Korea Republic;Pohang Steelers;61;0.23;2;Right;No;CM;32;63;33;61;60;58;68;63;59;60;65;62;0;1
208676;N. Fitzgerald;27;175;70;Australia;Newcastle Jets;61;0.26;1;Right;No;LM;11;82;57;54;61;41;64;43;49;58;80;83;0;1
208953;M. Al Qarni;29;174;69;Saudi Arabia;Al Wehda;61;0.22;4;Right;No;CM;8;61;50;53;56;59;68;49;40;60;64;59;0;1
208988;H. Shaian;30;184;70;Saudi Arabia;Al Taawoun;61;0.17;3;Right;No;GK;23;;;;;;;15;15;20;48;48;0;1
209040;M. Hazazi;31;167;57;Saudi Arabia;Damac FC;61;0.18;3;Right;No;RB;88;83;43;53;59;53;62;41;47;51;88;79;0;1
209222;A. Khrees;28;178;73;Saudi Arabia;Al Faisaly;61;0.22;4;Right;No;RB;23;69;50;53;57;58;70;56;37;57;67;70;0;1
210149;M. Majrashi;28;180;72;Saudi Arabia;Al Fateh;61;0.26;6;Right;No;ST;19;66;57;47;61;24;74;64;23;61;68;65;0;1
210206;A. Majrashi;27;162;58;Saudi Arabia;Al Fayha;61;0.22;3;Right;No;RM;13;78;30;49;60;58;60;50;34;57;80;76;0;1
210264;T. Vollnhofer;34;179;75;Austria;SKN St. Pölten;61;0.11;2;Right;No;GK;32;;;;;;;14;10;25;47;43;0;1
210791;A. Al Saleh;29;184;78;Saudi Arabia;Ettifaq FC;61;0.18;4;Right;No;GK;30;;;;;;;13;19;17;48;48;0;1
212319;Park Hee Seong;29;188;80;Korea Republic;FC Seoul;61;0.25;2;Right;No;ST;17;50;57;41;57;25;71;68;25;59;59;42;0;1
212683;J. Matt;29;194;92;Jamaica;Newport County;61;0.25;3;Right;No;ST;11;63;57;41;53;24;75;68;33;51;64;63;0;1
212800;Jwa Joon Hyeop;28;178;77;Korea Republic;Gyeongnam FC;61;0.25;1;Right;No;CM;27;54;47;60;60;54;79;67;55;59;64;45;0;1
212925;Kim Tae Ho;29;182;77;Korea Republic;Incheon United FC;61;0.21;1;Right;No;RB;6;67;28;43;54;61;67;58;34;55;61;71;0;1
212960;Jung Seon Ho;30;182;78;Korea Republic;Daegu FC;61;0.21;1;Left;No;CM;8;45;56;60;61;57;64;57;42;58;54;38;0;0
212964;Jo Soo Chul;28;178;64;Korea Republic;Sangju Sangmu FC;61;0.25;1;Right;No;CM;33;54;49;59;62;47;63;39;36;61;55;54;0;1
213571;C. Elliott;28;185;81;England;Carlisle United;61;0.22;2;Right;No;RB;2;76;56;56;62;58;73;61;35;63;73;79;0;1
214084;A. Arboleda;32;183;84;Colombia;Jaguares de Córdoba;61;0.16;1;Right;No;CM;15;51;33;48;48;59;79;76;24;49;49;52;0;1
215207;J. Vieyra;27;175;69;Argentina;Club Atlético Huracán;61;0.26;3;Right;No;RM;29;67;47;61;63;53;65;55;66;70;64;70;0;1
215660;J. Thorsen;29;184;79;Denmark;AC Horsens;61;0.24;2;Right;No;CM;19;65;50;59;59;61;71;60;35;59;64;65;0;1
217156;Zhang Lie;37;190;85;China PR;Beijing Renhe FC;61;0.03;1;Right;No;GK;12;;;;;;;19;14;24;36;35;0;1
218738;Ely;28;187;74;Cape Verde;Gaz Metan Mediaş;61;0.25;2;Right;No;LM;11;59;61;58;62;25;67;65;47;65;52;64;0;1
221369;K. Al Kaabi;27;177;69;Saudi Arabia;Al Faisaly;61;0.26;4;Right;No;RM;77;79;57;55;62;21;50;51;46;60;77;81;0;1
221881;M. O'Sullivan;36;179;74;Republic of Ireland;Cork City;61;0.09;1;Right;No;ST;9;71;59;46;53;35;68;61;36;53;72;71;0;1
222188;Zhou Tong;29;171;66;China PR;Wuhan Zall;61;0.25;2;Left;No;LM;11;82;47;59;63;48;45;42;46;58;76;86;0;0
222624;Bai Yuefeng;32;180;74;China PR;Tianjin TEDA FC;61;0.16;3;Right;No;RB;19;62;53;56;55;61;70;54;23;58;63;62;0;1
223451;K. Akyüz;30;173;69;Turkey;Denizlispor;61;0.2;4;Left;No;LB;39;53;37;47;58;62;56;53;38;46;54;53;0;0
224002;N. Mousa;32;166;68;Saudi Arabia;Al Hazem;61;0.16;2;Left;No;LB;16;82;52;51;58;56;68;52;28;59;77;86;0;0
224088;N. Atangana;29;187;72;France;Exeter City;61;0.24;3;Right;No;CM;4;68;47;56;58;60;78;62;40;62;69;67;0;1
226107;L. Marić;32;182;78;Croatia;Arka Gdynia;61;0.16;1;Right;No;CB;23;57;32;51;57;59;67;53;63;58;52;61;0;1
226844;Jiang Jihong;29;191;88;China PR;Guangzhou R&F FC;61;0.21;3;Right;No;CB;19;57;28;38;33;59;71;62;22;27;66;50;0;1
227371;W. Mosquera;34;191;85;Colombia;Atlético Huila;61;0.11;1;Right;No;GK;1;;;;;;;17;19;20;46;48;0;1
228098;K. Garcia;28;188;87;United States;Houston Dynamo;61;0.22;1;Left;No;CB;16;33;21;41;33;60;69;57;27;39;35;32;0;0
228701;S. Al Masrahi;32;185;87;Saudi Arabia;Damac FC;61;0.16;3;Right;No;CB;25;32;24;34;35;59;74;60;27;44;34;31;0;1
229419;G. Reilly;26;181;73;Scotland;Cheltenham Town;61;0.28;3;Right;No;ST;20;75;59;50;61;22;60;63;29;61;76;74;0;1
232540;R. Takahashi;25;170;63;Japan;Matsumoto Yamaga;61;0.27;1;Left;No;LM;42;72;43;49;66;51;70;44;29;61;73;72;0;0
234235;I. Isa;30;184;78;Bulgaria;Bulgaria;61;0;0;Right;No;ST;;50;60;46;58;21;69;61;36;62;48;51;0;1
234884;S. Lewicki;31;193;82;Poland;Raków Częstochowa;61;0.23;1;Right;No;ST;20;48;62;46;52;45;69;69;23;55;51;46;0;1
237054;F. Ali;27;183;70;Sweden;AFC Eskilstuna;61;0.26;1;Right;No;RM;10;66;54;59;62;45;63;44;54;60;67;66;0;1
237426;H. Nakabayashi;33;182;73;Japan;Yokohama F. Marinos;61;0.14;1;Left;No;GK;34;;;;;;;13;13;19;20;26;0;0
238106;Wang Wei;30;183;75;China PR;Shanghai Greenland Shenhua FC;61;0.24;3;Left;No;LM;31;71;45;57;61;44;63;44;30;52;70;72;0;0
239880;D. Lloyd;27;171;63;England;Salford City;61;0.26;4;Left;No;LM;10;74;58;57;62;32;58;40;41;58;72;75;0;0
241339;Zhang Cheng;30;180;72;China PR;Tianjin Quanjian FC;61;0.2;3;Right;No;RB;18;66;27;49;55;59;66;69;30;59;67;65;0;1
242060;A. Al Fiqi;26;176;66;Saudi Arabia;Al Hilal;61;0.27;6;Left;No;RM;15;73;47;56;63;38;50;43;41;60;71;75;0;0
242147;W. Piñones;31;176;70;Chile;Deportes Iquique;61;0.18;1;Right;No;LB;13;55;43;59;55;61;65;53;39;51;60;50;0;1
242164;E. Kupen;29;172;71;Norway;FK Bodø/Glimt;61;0.25;1;Right;No;ST;9;83;58;43;62;23;57;55;31;58;85;81;0;1
242875;Ma Xingyu;29;181;77;China PR;Henan Jianye FC;61;0.24;3;Right;No;CM;28;64;40;53;57;63;67;47;38;58;67;61;0;1
244469;P. Di Nardo;29;175;71;Switzerland;Neuchâtel Xamax;61;0.22;2;Right;No;CM;6;58;45;55;59;58;69;58;38;58;61;55;0;1
244670;Javi Pérez;33;180;77;Spain;Extremadura UD;61;0.15;1;Left;No;CM;26;56;54;59;59;58;67;62;59;62;57;55;0;0
246432;T. Englund;30;174;70;Sweden;Falkenbergs FF;61;0.2;1;Left;No;LB;25;68;40;48;52;60;65;56;30;49;66;70;0;0
247205;L. Hroššo;32;196;90;Slovakia;Cracovia;61;0.15;1;Right;No;GK;31;;;;;;;10;14;18;18;15;0;1
247222;Liu Yi;30;180;72;China PR;Wuhan Zall;61;0.2;2;Left;No;CB;3;62;23;40;36;62;64;62;27;41;61;63;0;0
247969;M. Pleașcă;29;176;73;Romania;Gaz Metan Mediaş;61;0.21;2;Right;No;RB;13;63;27;46;58;59;58;47;33;59;66;60;0;1
247991;R. Dâlbea;37;184;80;Romania;FC Hermannstadt;61;0.08;1;Right;No;CM;5;33;52;56;53;54;78;36;39;60;34;33;0;1
248076;N. Bădic;27;181;73;Romania;Politehnica Iaşi;61;0.22;2;Left;No;LB;5;64;24;45;52;61;61;51;28;52;67;61;0;0
250902;O. Ceylan;28;174;72;Turkey;Gazişehir Gaziantep F.K.;61;0.22;3;Right;No;RB;17;68;30;45;60;61;59;52;41;52;70;67;0;1
251037;B. Șandru;29;186;80;Romania;Chindia Târgovişte;61;0.21;1;Left;No;CB;21;53;30;43;38;60;72;60;29;48;55;51;0;0
251041;C. Dinu;30;175;70;Romania;Chindia Târgovişte;61;0.2;1;Left;No;LB;15;62;25;53;63;56;68;45;30;63;65;59;0;0
251046;D. Novac;31;180;76;Romania;Chindia Târgovişte;61;0.22;1;Right;No;CM;8;63;48;58;61;46;59;41;41;60;64;62;0;1
251523;A. Marinescu;34;191;82;Romania;Universitatea Craiova;61;0.11;1;Right;No;GK;25;;;;;;;13;12;10;30;24;0;1
251635;A. Țigănașu;29;179;74;Romania;FC Botoşani;61;0.21;2;Left;No;LB;30;68;29;51;50;59;63;48;33;51;70;66;0;0
251729;D. Pillai;31;178;70;India;India;61;0;0;Right;No;RM;;70;50;58;61;45;62;42;57;62;72;69;0;1
252238;A. Velasco;16;167;63;Argentina;Independiente;60;0.45;1;Right;No;LM;9;68;50;55;62;47;50;54;42;58;72;65;0;1
241419;M. Bird;18;183;68;England;Derby County;60;0.475;2;Left;No;CM;41;68;46;59;56;47;47;45;39;63;69;67;0;0
243169;Y. Begraoui;17;175;62;France;AJ Auxerre;60;0.45;1;Right;No;ST;19;75;59;43;61;20;51;57;50;52;73;77;0;1
247497;A. Bella-Kotchap;17;190;87;Germany;VfL Bochum 1848;60;0.425;1;Right;No;CB;37;72;25;37;35;60;69;52;22;41;70;74;0;1
248133;C. Haydar;18;185;70;Colombia;Junior FC;60;0.45;1;Right;No;CB;3;60;29;41;45;59;62;59;25;50;58;62;0;1
242856;E. Alvarez;17;173;68;Mexico;LA Galaxy;60;0.45;1;Left;No;CM;26;67;58;55;65;27;39;32;58;60;68;67;0;0
243468;A. Balanta;19;178;72;Colombia;Deportivo Cali;60;0.425;1;Right;No;CM;5;65;42;52;54;60;62;54;39;57;67;63;0;1
243710;G. Innocent;19;190;80;France;Paris Saint-Germain;60;0.375;3;Right;No;GK;40;;;;;;;11;11;15;30;31;0;1
243817;E. Sørensen;19;189;77;Denmark;Carlisle United;60;0.45;2;Right;No;ST;29;64;62;44;57;18;49;52;62;56;61;67;0;1
244634;S. Sohm;18;188;85;Switzerland;FC Zürich;60;0.4;1;Right;No;CM;35;72;42;55;60;58;73;56;40;59;71;73;0;1
245865;S. Bajic;17;191;84;France;AS Saint-Étienne;60;0.35;1;Right;No;GK;50;;;;;;;12;11;18;28;20;0;1
247507;P. Glatzel;18;174;67;Germany;Liverpool;60;0.425;5;Left;No;ST;63;68;60;51;59;30;49;55;40;57;68;68;0;0
248228;V. De Baunbag;18;191;77;Spain;RCD Mallorca;60;0.425;2;Right;No;ST;27;74;56;52;63;26;59;51;48;61;76;72;0;1
248384;I. Gruev;19;189;74;Bulgaria;SV Werder Bremen;60;0.425;2;Left;No;CM;28;54;48;60;59;55;58;51;42;61;53;54;0;0
248808;A. Hickey;17;175;72;Scotland;Heart of Midlothian;60;0.375;1;Right;No;LB;51;67;43;60;60;58;53;57;40;60;65;68;0;1
252544;M. Mercan;18;176;69;Germany;FC Schalke 04;60;0.425;2;Right;No;CM;37;64;61;60;63;49;46;53;55;62;68;60;0;1
233047;J. Latibeaudiere;19;180;72;England;Manchester City;60;0.425;7;Right;No;CB;64;61;28;42;47;60;59;54;36;49;59;62;0;1
238389;B. Wilmot;19;188;80;England;Swansea City;60;0.425;2;Right;No;CB;20;46;29;39;30;59;61;59;28;40;48;45;0;1
239891;A. Karnuçu;19;183;75;Turkey;Galatasaray SK;60;0.425;4;Right;No;CM;47;48;42;54;56;60;59;66;44;55;46;49;0;1
243056;A. Lewis;19;175;63;England;Liverpool;60;0.4;5;Left;No;LB;75;66;36;57;60;57;58;49;63;57;70;62;0;0
245341;C. Bassett;17;180;67;United States;Colorado Rapids;60;0.4;1;Right;No;CM;26;61;51;60;61;55;57;47;48;59;62;60;0;1
246112;N. Djouahra;19;171;67;France;Real Sociedad;60;0.45;2;Right;No;CM;27;62;53;59;61;30;36;38;44;59;63;62;0;1
246430;D. Vlahovic;19;190;80;Serbia;Fiorentina;60;0.45;5;Left;No;ST;28;59;61;49;55;24;57;62;37;55;60;58;0;0
246957;A. van der Heide;17;172;70;Netherlands;SC Heerenveen;60;0.4;1;Left;No;LM;26;78;54;51;67;25;45;24;45;61;81;75;0;0
252488;K. Sardella;17;177;64;Belgium;RSC Anderlecht;60;0.375;1;Right;No;RB;54;69;36;58;63;55;53;49;49;63;68;69;0;1
233745;P. Bargiel;19;180;70;Poland;Milan;60;0.45;3;Right;No;CM;41;79;53;55;65;32;44;41;44;62;72;84;0;1
236604;L. Sandoval;20;183;76;Colombia;Junior FC;60;0.45;1;Right;No;RM;36;77;55;51;59;36;57;48;39;59;79;76;0;1
236663;E. Balcombe;19;183;76;England;Brentford;60;0.375;2;Right;No;GK;25;;;;;;;12;13;15;40;40;0;1
237935;K. Klaesson;18;189;76;Norway;Vålerenga Fotball;60;0.35;1;Left;No;GK;13;;;;;;;13;13;28;30;25;0;0
238186;M. Bułka;19;199;90;Poland;Paris Saint-Germain;60;0.375;3;Right;No;GK;30;;;;;;;10;14;13;28;25;0;1
240776;S. Laiton;19;198;80;France;AJ Auxerre;60;0.375;1;Right;No;GK;30;;;;;;;13;12;15;50;44;0;1
240906;B. Adekanye;20;170;62;Netherlands;Lazio;60;0.45;5;Left;No;RM;34;72;56;52;64;30;53;49;44;64;74;71;0;0
241186;V. Kušej;19;166;69;Czech Republic;SG Dynamo Dresden;60;0.45;2;Left;No;ST;32;73;56;50;65;23;42;42;55;62;77;70;0;0
241632;B. Garré;18;171;63;Argentina;Manchester City;60;0.425;6;Left;No;LM;73;73;55;53;66;32;46;50;59;61;75;71;0;0
243513;G. Corbo;19;185;76;Italy;Bologna;60;0.425;2;Right;No;CB;25;51;26;37;45;62;57;62;28;47;51;51;0;1
245553;J. Scott;18;188;87;Scotland;Motherwell;60;0.425;1;Right;No;ST;17;73;57;37;52;20;66;67;25;50;70;75;0;1
246064;J. Peñaloza;19;172;64;Colombia;SD Huesca;60;0.45;1;Right;No;RM;29;67;58;55;63;29;45;29;39;62;68;66;0;1
246335;F. Navarro;19;171;69;Argentina;Club Atlético Talleres;60;0.45;2;Right;No;CM;5;64;46;57;63;59;50;57;42;63;61;66;0;1
246401;F. Hartmann;18;178;68;Germany;RB Leipzig;60;0.425;3;Right;No;RM;35;68;64;48;63;24;46;45;42;63;69;67;0;1
247544;I. Tarasov;19;173;68;Russia;HJK Helsinki;60;0.45;1;Right;No;RM;20;88;49;45;66;21;53;35;30;64;89;87;0;1
247721;T. Raschl;19;177;75;Germany;Borussia Dortmund;60;0.425;4;Right;No;CM;37;64;44;59;61;53;61;43;53;61;66;62;0;1
248487;Lee Soo Bin;19;180;65;Korea Republic;Pohang Steelers;60;0.45;1;Right;No;CM;57;57;45;55;65;45;43;48;37;67;62;53;0;1
248740;G. Ahadme;18;188;76;Morocco;Norwich City;60;0.425;3;Right;No;ST;48;60;58;43;55;29;60;68;37;62;57;62;0;1
250813;L. Greiml;17;186;72;Austria;SK Rapid Wien;60;0.375;1;Right;No;CB;30;57;30;41;39;60;64;59;23;41;56;58;0;1
250992;Jesús Alvarez;19;180;72;Spain;Real Zaragoza;60;0.425;1;Right;No;CB;30;58;34;42;44;60;63;61;29;44;57;59;0;1
251494;B. Bida;18;175;67;Poland;Jagiellonia Białystok;60;0.425;1;Right;No;ST;31;82;57;53;63;21;49;48;32;59;85;80;0;1
251855;W. Taïbi;17;175;60;France;Angers SCO;60;0.4;1;Right;No;CM;31;59;48;62;65;41;43;45;46;64;61;58;0;1
252745;A. Martina;18;177;74;Italy;Trapani;60;0.4;1;Left;No;LB;3;79;43;50;56;58;56;50;42;50;80;79;0;0
229184;T. Baack;20;180;74;Germany; SSV Jahn Regensburg;60;0.425;2;Right;No;CB;31;59;25;40;42;62;57;57;27;42;64;55;0;1
233092;J. Pereyra;20;181;71;Argentina;Rosario Central;60;0.45;2;Left;No;CM;7;63;55;61;64;40;61;45;51;64;63;63;0;0
235960;G. Güney;20;180;72;Turkey;Galatasaray SK;60;0.425;6;Right;No;CM;40;57;48;56;59;57;60;56;45;59;65;50;0;1
236008;B. Morris;19;175;60;England;Ipswich Town;60;0.45;2;Right;No;ST;35;77;61;51;62;21;39;51;30;62;76;77;0;1
237037;R. Sears;20;181;72;England;Shrewsbury;60;0.425;1;Right;No;RB;12;74;37;47;56;55;67;55;24;56;71;76;0;1
237232;B. Şen;20;192;81;Turkey;Galatasaray SK;60;0.375;4;Right;No;GK;12;;;;;;;12;11;15;20;31;0;1
238236;O. Brynhildsen;20;175;70;Norway;Stabæk Fotball;60;0.45;1;Right;No;LM;20;72;53;52;66;43;54;51;42;63;73;71;0;1
238458;E. Vertainen;20;189;82;Finland;HJK Helsinki;60;0.45;1;Right;No;ST;7;76;57;52;59;35;66;56;54;58;75;76;0;1
240278;S. Szota;20;186;78;Poland;Wisła Kraków;60;0.425;1;Right;No;CB;3;76;27;41;40;59;72;54;24;42;78;75;0;1
241027;B. Galván;18;166;64;Argentina;Club Atlético Colón;60;0.425;1;Right;No;ST;25;77;54;56;63;47;54;58;32;58;83;72;0;1
241650;J. Lahne;17;170;68;Sweden;Amiens SC;60;0.425;1;Right;No;ST;23;92;58;51;63;35;64;44;36;60;92;92;0;1
242974;K. Sessa;18;175;70;Germany;1. FC Heidenheim 1846;60;0.425;1;Right;No;CM;16;71;42;59;69;49;45;38;42;64;75;68;0;1
